timestamp;utcOffset;rating.key;rating.value;utc_datetime
1657260000;-3;POOR_TO_FAIR;2;2022-07-08 06:00:00+00:00
1657263600;-3;POOR_TO_FAIR;2;2022-07-08 07:00:00+00:00
1657267200;-3;POOR_TO_FAIR;2;2022-07-08 08:00:00+00:00
1657270800;-3;POOR_TO_FAIR;2;2022-07-08 09:00:00+00:00
1657274400;-3;POOR_TO_FAIR;2;2022-07-08 10:00:00+00:00
1657278000;-3;POOR_TO_FAIR;2;2022-07-08 11:00:00+00:00
1657281600;-3;POOR_TO_FAIR;2;2022-07-08 12:00:00+00:00
1657285200;-3;POOR_TO_FAIR;2;2022-07-08 13:00:00+00:00
1657288800;-3;POOR_TO_FAIR;2;2022-07-08 14:00:00+00:00
1657292400;-3;POOR_TO_FAIR;2;2022-07-08 15:00:00+00:00
1657296000;-3;POOR_TO_FAIR;2;2022-07-08 16:00:00+00:00
1657299600;-3;POOR_TO_FAIR;2;2022-07-08 17:00:00+00:00
1657303200;-3;POOR_TO_FAIR;2;2022-07-08 18:00:00+00:00
1657306800;-3;POOR_TO_FAIR;2;2022-07-08 19:00:00+00:00
1657310400;-3;POOR_TO_FAIR;2;2022-07-08 20:00:00+00:00
1657314000;-3;POOR_TO_FAIR;2;2022-07-08 21:00:00+00:00
1657317600;-3;POOR_TO_FAIR;2;2022-07-08 22:00:00+00:00
1657321200;-3;POOR_TO_FAIR;2;2022-07-08 23:00:00+00:00
1657324800;-3;POOR_TO_FAIR;2;2022-07-09 00:00:00+00:00
1657328400;-3;POOR_TO_FAIR;2;2022-07-09 01:00:00+00:00
1657332000;-3;POOR_TO_FAIR;2;2022-07-09 02:00:00+00:00
1657335600;-3;POOR_TO_FAIR;2;2022-07-09 03:00:00+00:00
1657339200;-3;POOR_TO_FAIR;2;2022-07-09 04:00:00+00:00
1657342800;-3;POOR_TO_FAIR;2;2022-07-09 05:00:00+00:00
1657346400;-3;FAIR;3;2022-07-09 06:00:00+00:00
1657350000;-3;FAIR;3;2022-07-09 07:00:00+00:00
1657353600;-3;FAIR;3;2022-07-09 08:00:00+00:00
1657357200;-3;FAIR;3;2022-07-09 09:00:00+00:00
1657360800;-3;FAIR;3;2022-07-09 10:00:00+00:00
1657364400;-3;FAIR;3;2022-07-09 11:00:00+00:00
1657368000;-3;FAIR;3;2022-07-09 12:00:00+00:00
1657371600;-3;FAIR;3;2022-07-09 13:00:00+00:00
1657375200;-3;FAIR;3;2022-07-09 14:00:00+00:00
1657378800;-3;FAIR_TO_GOOD;4;2022-07-09 15:00:00+00:00
1657382400;-3;FAIR_TO_GOOD;4;2022-07-09 16:00:00+00:00
1657386000;-3;FAIR_TO_GOOD;4;2022-07-09 17:00:00+00:00
1657389600;-3;FAIR;3;2022-07-09 18:00:00+00:00
1657393200;-3;FAIR;3;2022-07-09 19:00:00+00:00
1657396800;-3;FAIR;3;2022-07-09 20:00:00+00:00
1657400400;-3;POOR_TO_FAIR;2;2022-07-09 21:00:00+00:00
1657404000;-3;POOR_TO_FAIR;2;2022-07-09 22:00:00+00:00
1657407600;-3;POOR_TO_FAIR;2;2022-07-09 23:00:00+00:00
1657411200;-3;POOR;1;2022-07-10 00:00:00+00:00
1657414800;-3;POOR;1;2022-07-10 01:00:00+00:00
1657418400;-3;POOR;1;2022-07-10 02:00:00+00:00
1657422000;-3;POOR_TO_FAIR;2;2022-07-10 03:00:00+00:00
1657425600;-3;POOR_TO_FAIR;2;2022-07-10 04:00:00+00:00
1657429200;-3;POOR_TO_FAIR;2;2022-07-10 05:00:00+00:00
1657432800;-3;POOR_TO_FAIR;2;2022-07-10 06:00:00+00:00
1657436400;-3;POOR_TO_FAIR;2;2022-07-10 07:00:00+00:00
1657440000;-3;POOR_TO_FAIR;2;2022-07-10 08:00:00+00:00
1657443600;-3;POOR_TO_FAIR;2;2022-07-10 09:00:00+00:00
1657447200;-3;POOR_TO_FAIR;2;2022-07-10 10:00:00+00:00
1657450800;-3;POOR_TO_FAIR;2;2022-07-10 11:00:00+00:00
1657454400;-3;POOR_TO_FAIR;2;2022-07-10 12:00:00+00:00
1657458000;-3;POOR_TO_FAIR;2;2022-07-10 13:00:00+00:00
1657461600;-3;POOR_TO_FAIR;2;2022-07-10 14:00:00+00:00
1657465200;-3;POOR_TO_FAIR;2;2022-07-10 15:00:00+00:00
1657468800;-3;POOR_TO_FAIR;2;2022-07-10 16:00:00+00:00
1657472400;-3;POOR_TO_FAIR;2;2022-07-10 17:00:00+00:00
1657476000;-3;POOR_TO_FAIR;2;2022-07-10 18:00:00+00:00
1657479600;-3;POOR_TO_FAIR;2;2022-07-10 19:00:00+00:00
1657483200;-3;POOR_TO_FAIR;2;2022-07-10 20:00:00+00:00
1657486800;-3;POOR_TO_FAIR;2;2022-07-10 21:00:00+00:00
1657490400;-3;POOR;1;2022-07-10 22:00:00+00:00
1657494000;-3;POOR;1;2022-07-10 23:00:00+00:00
1657497600;-3;POOR;1;2022-07-11 00:00:00+00:00
1657501200;-3;POOR;1;2022-07-11 01:00:00+00:00
1657504800;-3;POOR;1;2022-07-11 02:00:00+00:00
1657508400;-3;POOR;1;2022-07-11 03:00:00+00:00
1657512000;-3;POOR;1;2022-07-11 04:00:00+00:00
1657515600;-3;POOR;1;2022-07-11 05:00:00+00:00
1657519200;-3;POOR;1;2022-07-11 06:00:00+00:00
1657522800;-3;POOR;1;2022-07-11 07:00:00+00:00
1657526400;-3;POOR;1;2022-07-11 08:00:00+00:00
1657530000;-3;POOR;1;2022-07-11 09:00:00+00:00
1657533600;-3;POOR;1;2022-07-11 10:00:00+00:00
1657537200;-3;POOR_TO_FAIR;2;2022-07-11 11:00:00+00:00
1657540800;-3;POOR_TO_FAIR;2;2022-07-11 12:00:00+00:00
1657544400;-3;POOR_TO_FAIR;2;2022-07-11 13:00:00+00:00
1657548000;-3;POOR_TO_FAIR;2;2022-07-11 14:00:00+00:00
1657551600;-3;POOR_TO_FAIR;2;2022-07-11 15:00:00+00:00
1657555200;-3;POOR_TO_FAIR;2;2022-07-11 16:00:00+00:00
1657558800;-3;POOR_TO_FAIR;2;2022-07-11 17:00:00+00:00
1657562400;-3;POOR_TO_FAIR;2;2022-07-11 18:00:00+00:00
1657566000;-3;FAIR;3;2022-07-11 19:00:00+00:00
1657569600;-3;FAIR;3;2022-07-11 20:00:00+00:00
1657573200;-3;FAIR;3;2022-07-11 21:00:00+00:00
1657576800;-3;FAIR;3;2022-07-11 22:00:00+00:00
1657580400;-3;FAIR;3;2022-07-11 23:00:00+00:00
1657584000;-3;FAIR;3;2022-07-12 00:00:00+00:00
1657587600;-3;FAIR;3;2022-07-12 01:00:00+00:00
1657591200;-3;POOR_TO_FAIR;2;2022-07-12 02:00:00+00:00
1657594800;-3;POOR_TO_FAIR;2;2022-07-12 03:00:00+00:00
1657598400;-3;POOR;1;2022-07-12 04:00:00+00:00
1657602000;-3;POOR;1;2022-07-12 05:00:00+00:00
1657605600;-3;POOR;1;2022-07-12 06:00:00+00:00
1657609200;-3;POOR;1;2022-07-12 07:00:00+00:00
1657612800;-3;POOR;1;2022-07-12 08:00:00+00:00
1657616400;-3;POOR;1;2022-07-12 09:00:00+00:00
1657620000;-3;POOR;1;2022-07-12 10:00:00+00:00
1657623600;-3;POOR;1;2022-07-12 11:00:00+00:00
1657627200;-3;POOR;1;2022-07-12 12:00:00+00:00
1657630800;-3;VERY_POOR;0;2022-07-12 13:00:00+00:00
1657634400;-3;VERY_POOR;0;2022-07-12 14:00:00+00:00
1657638000;-3;VERY_POOR;0;2022-07-12 15:00:00+00:00
1657641600;-3;VERY_POOR;0;2022-07-12 16:00:00+00:00
1657645200;-3;VERY_POOR;0;2022-07-12 17:00:00+00:00
1657648800;-3;VERY_POOR;0;2022-07-12 18:00:00+00:00
1657652400;-3;VERY_POOR;0;2022-07-12 19:00:00+00:00
1657656000;-3;VERY_POOR;0;2022-07-12 20:00:00+00:00
1657659600;-3;VERY_POOR;0;2022-07-12 21:00:00+00:00
1657663200;-3;VERY_POOR;0;2022-07-12 22:00:00+00:00
1657666800;-3;VERY_POOR;0;2022-07-12 23:00:00+00:00
1657670400;-3;VERY_POOR;0;2022-07-13 00:00:00+00:00
1657674000;-3;VERY_POOR;0;2022-07-13 01:00:00+00:00
1657677600;-3;VERY_POOR;0;2022-07-13 02:00:00+00:00
1657681200;-3;POOR;1;2022-07-13 03:00:00+00:00
1657684800;-3;POOR;1;2022-07-13 04:00:00+00:00
1657688400;-3;POOR;1;2022-07-13 05:00:00+00:00
1657692000;-3;POOR_TO_FAIR;2;2022-07-13 06:00:00+00:00
1657695600;-3;POOR_TO_FAIR;2;2022-07-13 07:00:00+00:00
1657699200;-3;POOR_TO_FAIR;2;2022-07-13 08:00:00+00:00
1657702800;-3;POOR_TO_FAIR;2;2022-07-13 09:00:00+00:00
1657706400;-3;POOR_TO_FAIR;2;2022-07-13 10:00:00+00:00
1657710000;-3;POOR_TO_FAIR;2;2022-07-13 11:00:00+00:00
1657713600;-3;POOR_TO_FAIR;2;2022-07-13 12:00:00+00:00
1657717200;-3;POOR_TO_FAIR;2;2022-07-13 13:00:00+00:00
1657720800;-3;POOR_TO_FAIR;2;2022-07-13 14:00:00+00:00
1657724400;-3;POOR_TO_FAIR;2;2022-07-13 15:00:00+00:00
1657728000;-3;POOR_TO_FAIR;2;2022-07-13 16:00:00+00:00
1657731600;-3;POOR_TO_FAIR;2;2022-07-13 17:00:00+00:00
1657735200;-3;FAIR;3;2022-07-13 18:00:00+00:00
1657738800;-3;FAIR;3;2022-07-13 19:00:00+00:00
1657742400;-3;FAIR;3;2022-07-13 20:00:00+00:00
1657746000;-3;FAIR;3;2022-07-13 21:00:00+00:00
1657749600;-3;FAIR;3;2022-07-13 22:00:00+00:00
1657753200;-3;FAIR;3;2022-07-13 23:00:00+00:00
1657756800;-3;POOR_TO_FAIR;2;2022-07-14 00:00:00+00:00
1657760400;-3;POOR_TO_FAIR;2;2022-07-14 01:00:00+00:00
1657764000;-3;POOR_TO_FAIR;2;2022-07-14 02:00:00+00:00
1657767600;-3;POOR;1;2022-07-14 03:00:00+00:00
1657771200;-3;POOR;1;2022-07-14 04:00:00+00:00
1657774800;-3;POOR;1;2022-07-14 05:00:00+00:00
1657778400;-3;POOR;1;2022-07-14 06:00:00+00:00
1657782000;-3;POOR;1;2022-07-14 07:00:00+00:00
1657785600;-3;POOR_TO_FAIR;2;2022-07-14 08:00:00+00:00
1657789200;-3;POOR_TO_FAIR;2;2022-07-14 09:00:00+00:00
1657792800;-3;FAIR;3;2022-07-14 10:00:00+00:00
1657796400;-3;FAIR;3;2022-07-14 11:00:00+00:00
1657800000;-3;FAIR;3;2022-07-14 12:00:00+00:00
1657803600;-3;FAIR;3;2022-07-14 13:00:00+00:00
1657807200;-3;POOR_TO_FAIR;2;2022-07-14 14:00:00+00:00
1657810800;-3;POOR_TO_FAIR;2;2022-07-14 15:00:00+00:00
1657814400;-3;POOR;1;2022-07-14 16:00:00+00:00
1657818000;-3;POOR;1;2022-07-14 17:00:00+00:00
1657821600;-3;POOR;1;2022-07-14 18:00:00+00:00
1657825200;-3;POOR;1;2022-07-14 19:00:00+00:00
1657828800;-3;POOR;1;2022-07-14 20:00:00+00:00
1657832400;-3;VERY_POOR;0;2022-07-14 21:00:00+00:00
1657836000;-3;VERY_POOR;0;2022-07-14 22:00:00+00:00
1657839600;-3;VERY_POOR;0;2022-07-14 23:00:00+00:00
1657843200;-3;POOR;1;2022-07-15 00:00:00+00:00
1657846800;-3;POOR;1;2022-07-15 01:00:00+00:00
1657850400;-3;POOR;1;2022-07-15 02:00:00+00:00
1657854000;-3;POOR;1;2022-07-15 03:00:00+00:00
1657857600;-3;POOR;1;2022-07-15 04:00:00+00:00
1657861200;-3;POOR;1;2022-07-15 05:00:00+00:00
1657864800;-3;POOR;1;2022-07-15 06:00:00+00:00
1657868400;-3;POOR;1;2022-07-15 07:00:00+00:00
1657872000;-3;POOR;1;2022-07-15 08:00:00+00:00
1657875600;-3;POOR;1;2022-07-15 09:00:00+00:00
1657879200;-3;POOR;1;2022-07-15 10:00:00+00:00
1657882800;-3;POOR_TO_FAIR;2;2022-07-15 11:00:00+00:00
1657886400;-3;POOR_TO_FAIR;2;2022-07-15 12:00:00+00:00
1657890000;-3;POOR_TO_FAIR;2;2022-07-15 13:00:00+00:00
1657893600;-3;POOR_TO_FAIR;2;2022-07-15 14:00:00+00:00
1657897200;-3;POOR_TO_FAIR;2;2022-07-15 15:00:00+00:00
1657900800;-3;POOR_TO_FAIR;2;2022-07-15 16:00:00+00:00
1657904400;-3;POOR_TO_FAIR;2;2022-07-15 17:00:00+00:00
1657908000;-3;POOR;1;2022-07-15 18:00:00+00:00
1657911600;-3;POOR;1;2022-07-15 19:00:00+00:00
1657915200;-3;POOR;1;2022-07-15 20:00:00+00:00
1657918800;-3;POOR;1;2022-07-15 21:00:00+00:00
1657922400;-3;POOR;1;2022-07-15 22:00:00+00:00
1657926000;-3;POOR;1;2022-07-15 23:00:00+00:00
1657929600;-3;POOR_TO_FAIR;2;2022-07-16 00:00:00+00:00
1657933200;-3;POOR_TO_FAIR;2;2022-07-16 01:00:00+00:00
1657936800;-3;POOR_TO_FAIR;2;2022-07-16 02:00:00+00:00
1657940400;-3;POOR_TO_FAIR;2;2022-07-16 03:00:00+00:00
1657944000;-3;POOR_TO_FAIR;2;2022-07-16 04:00:00+00:00
1657947600;-3;POOR_TO_FAIR;2;2022-07-16 05:00:00+00:00
1657951200;-3;POOR_TO_FAIR;2;2022-07-16 06:00:00+00:00
1657954800;-3;POOR_TO_FAIR;2;2022-07-16 07:00:00+00:00
1657958400;-3;POOR_TO_FAIR;2;2022-07-16 08:00:00+00:00
1657962000;-3;POOR_TO_FAIR;2;2022-07-16 09:00:00+00:00
1657965600;-3;POOR_TO_FAIR;2;2022-07-16 10:00:00+00:00
1657969200;-3;POOR_TO_FAIR;2;2022-07-16 11:00:00+00:00
1657972800;-3;POOR;1;2022-07-16 12:00:00+00:00
1657976400;-3;POOR;1;2022-07-16 13:00:00+00:00
1657980000;-3;POOR;1;2022-07-16 14:00:00+00:00
1657983600;-3;POOR_TO_FAIR;2;2022-07-16 15:00:00+00:00
1657987200;-3;POOR_TO_FAIR;2;2022-07-16 16:00:00+00:00
1657990800;-3;POOR_TO_FAIR;2;2022-07-16 17:00:00+00:00
1657994400;-3;POOR_TO_FAIR;2;2022-07-16 18:00:00+00:00
1657998000;-3;POOR_TO_FAIR;2;2022-07-16 19:00:00+00:00
1658001600;-3;POOR_TO_FAIR;2;2022-07-16 20:00:00+00:00
1658005200;-3;POOR_TO_FAIR;2;2022-07-16 21:00:00+00:00
1658008800;-3;POOR_TO_FAIR;2;2022-07-16 22:00:00+00:00
1658012400;-3;POOR_TO_FAIR;2;2022-07-16 23:00:00+00:00
1658016000;-3;FAIR;3;2022-07-17 00:00:00+00:00
1658019600;-3;FAIR;3;2022-07-17 01:00:00+00:00
1658023200;-3;FAIR;3;2022-07-17 02:00:00+00:00
1658026800;-3;FAIR;3;2022-07-17 03:00:00+00:00
1658030400;-3;FAIR;3;2022-07-17 04:00:00+00:00
1658034000;-3;FAIR;3;2022-07-17 05:00:00+00:00
1658037600;-3;FAIR;3;2022-07-17 06:00:00+00:00
1658041200;-3;POOR_TO_FAIR;2;2022-07-17 07:00:00+00:00
1658044800;-3;POOR_TO_FAIR;2;2022-07-17 08:00:00+00:00
1658048400;-3;POOR;1;2022-07-17 09:00:00+00:00
1658052000;-3;POOR;1;2022-07-17 10:00:00+00:00
1658055600;-3;VERY_POOR;0;2022-07-17 11:00:00+00:00
1658059200;-3;VERY_POOR;0;2022-07-17 12:00:00+00:00
1658062800;-3;VERY_POOR;0;2022-07-17 13:00:00+00:00
1658066400;-3;VERY_POOR;0;2022-07-17 14:00:00+00:00
1658070000;-3;VERY_POOR;0;2022-07-17 15:00:00+00:00
1658073600;-3;VERY_POOR;0;2022-07-17 16:00:00+00:00
1658077200;-3;VERY_POOR;0;2022-07-17 17:00:00+00:00
1658080800;-3;VERY_POOR;0;2022-07-17 18:00:00+00:00
1658084400;-3;VERY_POOR;0;2022-07-17 19:00:00+00:00
1658088000;-3;VERY_POOR;0;2022-07-17 20:00:00+00:00
1658091600;-3;POOR;1;2022-07-17 21:00:00+00:00
1658095200;-3;POOR;1;2022-07-17 22:00:00+00:00
1658098800;-3;POOR;1;2022-07-17 23:00:00+00:00
1658102400;-3;POOR;1;2022-07-18 00:00:00+00:00
1658106000;-3;POOR;1;2022-07-18 01:00:00+00:00
1658109600;-3;POOR;1;2022-07-18 02:00:00+00:00
1658113200;-3;POOR_TO_FAIR;2;2022-07-18 03:00:00+00:00
1658116800;-3;POOR_TO_FAIR;2;2022-07-18 04:00:00+00:00
1658120400;-3;POOR_TO_FAIR;2;2022-07-18 05:00:00+00:00
1658124000;-3;FAIR;3;2022-07-18 06:00:00+00:00
1658127600;-3;FAIR;3;2022-07-18 07:00:00+00:00
1658131200;-3;FAIR;3;2022-07-18 08:00:00+00:00
1658134800;-3;FAIR;3;2022-07-18 09:00:00+00:00
1658138400;-3;FAIR;3;2022-07-18 10:00:00+00:00
1658142000;-3;FAIR;3;2022-07-18 11:00:00+00:00
1658145600;-3;FAIR;3;2022-07-18 12:00:00+00:00
1658149200;-3;FAIR;3;2022-07-18 13:00:00+00:00
1658152800;-3;FAIR;3;2022-07-18 14:00:00+00:00
1658156400;-3;FAIR;3;2022-07-18 15:00:00+00:00
1658160000;-3;FAIR;3;2022-07-18 16:00:00+00:00
1658163600;-3;FAIR;3;2022-07-18 17:00:00+00:00
1658167200;-3;FAIR;3;2022-07-18 18:00:00+00:00
1658170800;-3;FAIR;3;2022-07-18 19:00:00+00:00
1658174400;-3;FAIR;3;2022-07-18 20:00:00+00:00
1658178000;-3;FAIR;3;2022-07-18 21:00:00+00:00
1658181600;-3;FAIR;3;2022-07-18 22:00:00+00:00
1658185200;-3;FAIR;3;2022-07-18 23:00:00+00:00
1658188800;-3;FAIR;3;2022-07-19 00:00:00+00:00
1658192400;-3;FAIR;3;2022-07-19 01:00:00+00:00
1658196000;-3;FAIR;3;2022-07-19 02:00:00+00:00
1658199600;-3;POOR_TO_FAIR;2;2022-07-19 03:00:00+00:00
1658203200;-3;POOR_TO_FAIR;2;2022-07-19 04:00:00+00:00
1658206800;-3;POOR_TO_FAIR;2;2022-07-19 05:00:00+00:00
1658210400;-3;POOR_TO_FAIR;2;2022-07-19 06:00:00+00:00
1658214000;-3;POOR_TO_FAIR;2;2022-07-19 07:00:00+00:00
1658217600;-3;POOR_TO_FAIR;2;2022-07-19 08:00:00+00:00
1658221200;-3;POOR_TO_FAIR;2;2022-07-19 09:00:00+00:00
1658224800;-3;POOR_TO_FAIR;2;2022-07-19 10:00:00+00:00
1658228400;-3;POOR_TO_FAIR;2;2022-07-19 11:00:00+00:00
1658232000;-3;POOR_TO_FAIR;2;2022-07-19 12:00:00+00:00
1658235600;-3;POOR;1;2022-07-19 13:00:00+00:00
1658239200;-3;POOR;1;2022-07-19 14:00:00+00:00
1658242800;-3;VERY_POOR;0;2022-07-19 15:00:00+00:00
1658246400;-3;VERY_POOR;0;2022-07-19 16:00:00+00:00
1658250000;-3;VERY_POOR;0;2022-07-19 17:00:00+00:00
1658253600;-3;VERY_POOR;0;2022-07-19 18:00:00+00:00
1658257200;-3;VERY_POOR;0;2022-07-19 19:00:00+00:00
1658260800;-3;VERY_POOR;0;2022-07-19 20:00:00+00:00
1658264400;-3;VERY_POOR;0;2022-07-19 21:00:00+00:00
1658268000;-3;VERY_POOR;0;2022-07-19 22:00:00+00:00
1658271600;-3;VERY_POOR;0;2022-07-19 23:00:00+00:00
1658275200;-3;POOR;1;2022-07-20 00:00:00+00:00
1658278800;-3;POOR;1;2022-07-20 01:00:00+00:00
1658282400;-3;POOR;1;2022-07-20 02:00:00+00:00
1658286000;-3;POOR;1;2022-07-20 03:00:00+00:00
1658289600;-3;POOR;1;2022-07-20 04:00:00+00:00
1658293200;-3;POOR;1;2022-07-20 05:00:00+00:00
1658296800;-3;POOR;1;2022-07-20 06:00:00+00:00
1658300400;-3;POOR;1;2022-07-20 07:00:00+00:00
1658304000;-3;POOR;1;2022-07-20 08:00:00+00:00
1658307600;-3;POOR_TO_FAIR;2;2022-07-20 09:00:00+00:00
1658311200;-3;POOR_TO_FAIR;2;2022-07-20 10:00:00+00:00
1658314800;-3;POOR_TO_FAIR;2;2022-07-20 11:00:00+00:00
1658318400;-3;POOR_TO_FAIR;2;2022-07-20 12:00:00+00:00
1658322000;-3;POOR_TO_FAIR;2;2022-07-20 13:00:00+00:00
1658325600;-3;POOR_TO_FAIR;2;2022-07-20 14:00:00+00:00
1658329200;-3;POOR_TO_FAIR;2;2022-07-20 15:00:00+00:00
1658332800;-3;POOR_TO_FAIR;2;2022-07-20 16:00:00+00:00
1658336400;-3;POOR_TO_FAIR;2;2022-07-20 17:00:00+00:00
1658340000;-3;POOR;1;2022-07-20 18:00:00+00:00
1658343600;-3;POOR;1;2022-07-20 19:00:00+00:00
1658347200;-3;POOR;1;2022-07-20 20:00:00+00:00
1658350800;-3;POOR;1;2022-07-20 21:00:00+00:00
1658354400;-3;POOR;1;2022-07-20 22:00:00+00:00
1658358000;-3;POOR;1;2022-07-20 23:00:00+00:00
1658361600;-3;POOR;1;2022-07-21 00:00:00+00:00
1658365200;-3;POOR;1;2022-07-21 01:00:00+00:00
1658368800;-3;POOR_TO_FAIR;2;2022-07-21 02:00:00+00:00
1658372400;-3;POOR_TO_FAIR;2;2022-07-21 03:00:00+00:00
1658376000;-3;POOR_TO_FAIR;2;2022-07-21 04:00:00+00:00
1658379600;-3;POOR_TO_FAIR;2;2022-07-21 05:00:00+00:00
1658383200;-3;POOR_TO_FAIR;2;2022-07-21 06:00:00+00:00
1658386800;-3;POOR_TO_FAIR;2;2022-07-21 07:00:00+00:00
1658390400;-3;POOR_TO_FAIR;2;2022-07-21 08:00:00+00:00
1658394000;-3;POOR_TO_FAIR;2;2022-07-21 09:00:00+00:00
1658397600;-3;POOR_TO_FAIR;2;2022-07-21 10:00:00+00:00
1658401200;-3;POOR_TO_FAIR;2;2022-07-21 11:00:00+00:00
1658404800;-3;FAIR;3;2022-07-21 12:00:00+00:00
1658408400;-3;FAIR;3;2022-07-21 13:00:00+00:00
1658412000;-3;FAIR;3;2022-07-21 14:00:00+00:00
1658415600;-3;FAIR;3;2022-07-21 15:00:00+00:00
1658419200;-3;FAIR;3;2022-07-21 16:00:00+00:00
1658422800;-3;POOR_TO_FAIR;2;2022-07-21 17:00:00+00:00
1658426400;-3;POOR_TO_FAIR;2;2022-07-21 18:00:00+00:00
1658430000;-3;POOR;1;2022-07-21 19:00:00+00:00
1658433600;-3;POOR;1;2022-07-21 20:00:00+00:00
1658437200;-3;POOR;1;2022-07-21 21:00:00+00:00
1658440800;-3;POOR;1;2022-07-21 22:00:00+00:00
1658444400;-3;POOR;1;2022-07-21 23:00:00+00:00
1658448000;-3;POOR;1;2022-07-22 00:00:00+00:00
1658451600;-3;POOR;1;2022-07-22 01:00:00+00:00
1658455200;-3;POOR;1;2022-07-22 02:00:00+00:00
1658458800;-3;POOR;1;2022-07-22 03:00:00+00:00
1658462400;-3;POOR;1;2022-07-22 04:00:00+00:00
1658466000;-3;POOR;1;2022-07-22 05:00:00+00:00
1658469600;-3;POOR;1;2022-07-22 06:00:00+00:00
1658473200;-3;POOR;1;2022-07-22 07:00:00+00:00
1658476800;-3;POOR;1;2022-07-22 08:00:00+00:00
1658480400;-3;POOR;1;2022-07-22 09:00:00+00:00
1658484000;-3;POOR;1;2022-07-22 10:00:00+00:00
1658487600;-3;POOR;1;2022-07-22 11:00:00+00:00
1658491200;-3;POOR;1;2022-07-22 12:00:00+00:00
1658494800;-3;POOR;1;2022-07-22 13:00:00+00:00
1658498400;-3;POOR;1;2022-07-22 14:00:00+00:00
1658502000;-3;POOR;1;2022-07-22 15:00:00+00:00
1658505600;-3;POOR;1;2022-07-22 16:00:00+00:00
1658509200;-3;POOR;1;2022-07-22 17:00:00+00:00
1658512800;-3;POOR;1;2022-07-22 18:00:00+00:00
1658516400;-3;POOR;1;2022-07-22 19:00:00+00:00
1658520000;-3;POOR;1;2022-07-22 20:00:00+00:00
1658523600;-3;POOR_TO_FAIR;2;2022-07-22 21:00:00+00:00
1658527200;-3;POOR_TO_FAIR;2;2022-07-22 22:00:00+00:00
1658530800;-3;POOR_TO_FAIR;2;2022-07-22 23:00:00+00:00
1658534400;-3;POOR_TO_FAIR;2;2022-07-23 00:00:00+00:00
1658538000;-3;POOR_TO_FAIR;2;2022-07-23 01:00:00+00:00
1658541600;-3;POOR_TO_FAIR;2;2022-07-23 02:00:00+00:00
1658545200;-3;POOR;1;2022-07-23 03:00:00+00:00
1658548800;-3;POOR;1;2022-07-23 04:00:00+00:00
1658552400;-3;POOR;1;2022-07-23 05:00:00+00:00
1658556000;-3;POOR;1;2022-07-23 06:00:00+00:00
1658559600;-3;POOR;1;2022-07-23 07:00:00+00:00
1658563200;-3;POOR;1;2022-07-23 08:00:00+00:00
1658566800;-3;POOR;1;2022-07-23 09:00:00+00:00
1658570400;-3;POOR;1;2022-07-23 10:00:00+00:00
1658574000;-3;POOR_TO_FAIR;2;2022-07-23 11:00:00+00:00
1658577600;-3;POOR_TO_FAIR;2;2022-07-23 12:00:00+00:00
1658581200;-3;FAIR;3;2022-07-23 13:00:00+00:00
1658584800;-3;FAIR;3;2022-07-23 14:00:00+00:00
1658588400;-3;FAIR;3;2022-07-23 15:00:00+00:00
1658592000;-3;FAIR;3;2022-07-23 16:00:00+00:00
1658595600;-3;FAIR;3;2022-07-23 17:00:00+00:00
1658599200;-3;FAIR;3;2022-07-23 18:00:00+00:00
1658602800;-3;FAIR;3;2022-07-23 19:00:00+00:00
1658606400;-3;FAIR;3;2022-07-23 20:00:00+00:00
1658610000;-3;FAIR;3;2022-07-23 21:00:00+00:00
1658613600;-3;FAIR;3;2022-07-23 22:00:00+00:00
1658617200;-3;FAIR;3;2022-07-23 23:00:00+00:00
1658620800;-3;FAIR;3;2022-07-24 00:00:00+00:00
1658624400;-3;FAIR;3;2022-07-24 01:00:00+00:00
1658628000;-3;FAIR;3;2022-07-24 02:00:00+00:00
1658631600;-3;FAIR;3;2022-07-24 03:00:00+00:00
1658635200;-3;FAIR;3;2022-07-24 04:00:00+00:00
1658638800;-3;FAIR;3;2022-07-24 05:00:00+00:00
1658642400;-3;POOR_TO_FAIR;2;2022-07-24 06:00:00+00:00
1658646000;-3;POOR_TO_FAIR;2;2022-07-24 07:00:00+00:00
1658649600;-3;POOR_TO_FAIR;2;2022-07-24 08:00:00+00:00
1658653200;-3;POOR_TO_FAIR;2;2022-07-24 09:00:00+00:00
1658656800;-3;POOR_TO_FAIR;2;2022-07-24 10:00:00+00:00
1658660400;-3;POOR_TO_FAIR;2;2022-07-24 11:00:00+00:00
1658664000;-3;FAIR;3;2022-07-24 12:00:00+00:00
1658667600;-3;FAIR;3;2022-07-24 13:00:00+00:00
1658671200;-3;FAIR;3;2022-07-24 14:00:00+00:00
1658674800;-3;FAIR;3;2022-07-24 15:00:00+00:00
1658678400;-3;FAIR;3;2022-07-24 16:00:00+00:00
1658682000;-3;POOR_TO_FAIR;2;2022-07-24 17:00:00+00:00
1658685600;-3;POOR_TO_FAIR;2;2022-07-24 18:00:00+00:00
1658689200;-3;POOR_TO_FAIR;2;2022-07-24 19:00:00+00:00
1658692800;-3;POOR_TO_FAIR;2;2022-07-24 20:00:00+00:00
1658696400;-3;POOR_TO_FAIR;2;2022-07-24 21:00:00+00:00
1658700000;-3;FAIR;3;2022-07-24 22:00:00+00:00
