timestamp;utcOffset;surf.min;surf.max;surf.plus;surf.humanRelation;surf.raw.min;surf.raw.max;utc_datetime;datetime_utc
1636254000;-3;0.3;0.6;False;Knee to thigh;0.48739;0.76154;2021-11-07 03:00:00+00:00;2021-11-07 03:00:00+00:00
1636257600;-3;0.3;0.6;False;Knee to thigh;0.48739;0.76154;2021-11-07 04:00:00+00:00;2021-11-07 04:00:00+00:00
1636261200;-3;0.3;0.6;False;Knee to thigh;0.48739;0.76154;2021-11-07 05:00:00+00:00;2021-11-07 05:00:00+00:00
1636264800;-3;0.3;0.6;False;Knee to thigh;0.47128;0.73638;2021-11-07 06:00:00+00:00;2021-11-07 06:00:00+00:00
1636268400;-3;0.3;0.6;False;Knee to thigh;0.47128;0.73638;2021-11-07 07:00:00+00:00;2021-11-07 07:00:00+00:00
1636272000;-3;0.3;0.6;False;Knee to thigh;0.47128;0.73638;2021-11-07 08:00:00+00:00;2021-11-07 08:00:00+00:00
1636275600;-3;0.6;0.9;False;Thigh to waist;0.59146;0.92416;2021-11-07 09:00:00+00:00;2021-11-07 09:00:00+00:00
1636279200;-3;0.6;0.9;False;Thigh to waist;0.59146;0.92416;2021-11-07 10:00:00+00:00;2021-11-07 10:00:00+00:00
1636282800;-3;0.6;0.9;False;Thigh to waist;0.59146;0.92416;2021-11-07 11:00:00+00:00;2021-11-07 11:00:00+00:00
1636286400;-3;0.9;1.5;False;Waist to head;0.9372;1.46437;2021-11-07 12:00:00+00:00;2021-11-07 12:00:00+00:00
1636290000;-3;0.9;1.5;False;Waist to head;0.9372;1.46437;2021-11-07 13:00:00+00:00;2021-11-07 13:00:00+00:00
1636293600;-3;0.9;1.5;False;Waist to head;0.9372;1.46437;2021-11-07 14:00:00+00:00;2021-11-07 14:00:00+00:00
1636297200;-3;0.9;1.5;False;Waist to head;0.95094;1.48585;2021-11-07 15:00:00+00:00;2021-11-07 15:00:00+00:00
1636300800;-3;0.9;1.5;False;Waist to head;0.95094;1.48585;2021-11-07 16:00:00+00:00;2021-11-07 16:00:00+00:00
1636304400;-3;0.9;1.5;False;Waist to head;0.95094;1.48585;2021-11-07 17:00:00+00:00;2021-11-07 17:00:00+00:00
1636308000;-3;1.5;2.1;False;Head to 0.6m overhead;1.34341;2.09908;2021-11-07 18:00:00+00:00;2021-11-07 18:00:00+00:00
1636311600;-3;1.5;2.1;False;Head to 0.6m overhead;1.34341;2.09908;2021-11-07 19:00:00+00:00;2021-11-07 19:00:00+00:00
1636315200;-3;1.5;2.1;False;Head to 0.6m overhead;1.34341;2.09908;2021-11-07 20:00:00+00:00;2021-11-07 20:00:00+00:00
1636318800;-3;1.5;2.1;False;Head to 0.6m overhead;1.4336;2.24;2021-11-07 21:00:00+00:00;2021-11-07 21:00:00+00:00
1636322400;-3;1.5;2.1;False;Head to 0.6m overhead;1.4336;2.24;2021-11-07 22:00:00+00:00;2021-11-07 22:00:00+00:00
1636326000;-3;1.5;2.1;False;Head to 0.6m overhead;1.4336;2.24;2021-11-07 23:00:00+00:00;2021-11-07 23:00:00+00:00
1636329600;-3;1.5;2.4;False;Head to well overhead;1.52327;2.38011;2021-11-08 00:00:00+00:00;2021-11-08 00:00:00+00:00
1636333200;-3;1.5;2.4;False;Head to well overhead;1.52327;2.38011;2021-11-08 01:00:00+00:00;2021-11-08 01:00:00+00:00
1636336800;-3;1.5;2.4;False;Head to well overhead;1.52327;2.38011;2021-11-08 02:00:00+00:00;2021-11-08 02:00:00+00:00
1636340400;-3;1.5;2.4;False;Head to well overhead;1.53311;2.39548;2021-11-08 03:00:00+00:00;2021-11-08 03:00:00+00:00
1636344000;-3;1.5;2.4;False;Head to well overhead;1.53311;2.39548;2021-11-08 04:00:00+00:00;2021-11-08 04:00:00+00:00
1636347600;-3;1.5;2.4;False;Head to well overhead;1.53311;2.39548;2021-11-08 05:00:00+00:00;2021-11-08 05:00:00+00:00
1636351200;-3;1.5;2.4;False;Head to well overhead;1.50605;2.3532;2021-11-08 06:00:00+00:00;2021-11-08 06:00:00+00:00
1636354800;-3;1.5;2.4;False;Head to well overhead;1.50605;2.3532;2021-11-08 07:00:00+00:00;2021-11-08 07:00:00+00:00
1636358400;-3;1.5;2.4;False;Head to well overhead;1.50605;2.3532;2021-11-08 08:00:00+00:00;2021-11-08 08:00:00+00:00
1636362000;-3;1.5;2.4;False;Head to well overhead;1.48235;2.31617;2021-11-08 09:00:00+00:00;2021-11-08 09:00:00+00:00
1636365600;-3;1.5;2.4;False;Head to well overhead;1.48235;2.31617;2021-11-08 10:00:00+00:00;2021-11-08 10:00:00+00:00
1636369200;-3;1.5;2.4;False;Head to well overhead;1.48235;2.31617;2021-11-08 11:00:00+00:00;2021-11-08 11:00:00+00:00
1636372800;-3;1.5;2.1;False;Head to 0.6m overhead;1.42798;2.23122;2021-11-08 12:00:00+00:00;2021-11-08 12:00:00+00:00
1636376400;-3;1.5;2.1;False;Head to 0.6m overhead;1.42798;2.23122;2021-11-08 13:00:00+00:00;2021-11-08 13:00:00+00:00
1636380000;-3;1.5;2.1;False;Head to 0.6m overhead;1.42798;2.23122;2021-11-08 14:00:00+00:00;2021-11-08 14:00:00+00:00
1636383600;-3;1.5;2.1;False;Head to 0.6m overhead;1.40544;2.19599;2021-11-08 15:00:00+00:00;2021-11-08 15:00:00+00:00
1636387200;-3;1.5;2.1;False;Head to 0.6m overhead;1.40544;2.19599;2021-11-08 16:00:00+00:00;2021-11-08 16:00:00+00:00
1636390800;-3;1.5;2.1;False;Head to 0.6m overhead;1.40544;2.19599;2021-11-08 17:00:00+00:00;2021-11-08 17:00:00+00:00
1636394400;-3;1.5;2.1;False;Head to 0.6m overhead;1.3695;2.13984;2021-11-08 18:00:00+00:00;2021-11-08 18:00:00+00:00
1636398000;-3;1.5;2.1;False;Head to 0.6m overhead;1.3695;2.13984;2021-11-08 19:00:00+00:00;2021-11-08 19:00:00+00:00
1636401600;-3;1.5;2.1;False;Head to 0.6m overhead;1.3695;2.13984;2021-11-08 20:00:00+00:00;2021-11-08 20:00:00+00:00
1636405200;-3;1.2;2.0;False;Chest to 0.3m overhead;1.31131;2.04892;2021-11-08 21:00:00+00:00;2021-11-08 21:00:00+00:00
1636408800;-3;1.2;2.0;False;Chest to 0.3m overhead;1.31131;2.04892;2021-11-08 22:00:00+00:00;2021-11-08 22:00:00+00:00
1636412400;-3;1.2;2.0;False;Chest to 0.3m overhead;1.31131;2.04892;2021-11-08 23:00:00+00:00;2021-11-08 23:00:00+00:00
1636416000;-3;1.2;2.0;False;Chest to 0.3m overhead;1.22495;1.91398;2021-11-09 00:00:00+00:00;2021-11-09 00:00:00+00:00
1636419600;-3;1.2;2.0;False;Chest to 0.3m overhead;1.22495;1.91398;2021-11-09 01:00:00+00:00;2021-11-09 01:00:00+00:00
1636423200;-3;1.2;2.0;False;Chest to 0.3m overhead;1.22495;1.91398;2021-11-09 02:00:00+00:00;2021-11-09 02:00:00+00:00
1636426800;-3;1.2;1.8;False;Chest to overhead;1.1831;1.8486;2021-11-09 03:00:00+00:00;2021-11-09 03:00:00+00:00
1636430400;-3;1.2;1.8;False;Chest to overhead;1.1831;1.8486;2021-11-09 04:00:00+00:00;2021-11-09 04:00:00+00:00
1636434000;-3;1.2;1.8;False;Chest to overhead;1.1831;1.8486;2021-11-09 05:00:00+00:00;2021-11-09 05:00:00+00:00
1636437600;-3;1.2;1.8;False;Chest to overhead;1.15972;1.81206;2021-11-09 06:00:00+00:00;2021-11-09 06:00:00+00:00
1636441200;-3;1.2;1.8;False;Chest to overhead;1.15972;1.81206;2021-11-09 07:00:00+00:00;2021-11-09 07:00:00+00:00
1636444800;-3;1.2;1.8;False;Chest to overhead;1.15972;1.81206;2021-11-09 08:00:00+00:00;2021-11-09 08:00:00+00:00
1636448400;-3;1.2;1.8;False;Chest to overhead;1.12778;1.76215;2021-11-09 09:00:00+00:00;2021-11-09 09:00:00+00:00
1636452000;-3;1.2;1.8;False;Chest to overhead;1.12778;1.76215;2021-11-09 10:00:00+00:00;2021-11-09 10:00:00+00:00
1636455600;-3;1.2;1.8;False;Chest to overhead;1.12778;1.76215;2021-11-09 11:00:00+00:00;2021-11-09 11:00:00+00:00
1636459200;-3;1.2;1.8;False;Chest to overhead;1.07556;1.68056;2021-11-09 12:00:00+00:00;2021-11-09 12:00:00+00:00
1636462800;-3;1.2;1.8;False;Chest to overhead;1.07556;1.68056;2021-11-09 13:00:00+00:00;2021-11-09 13:00:00+00:00
1636466400;-3;1.2;1.8;False;Chest to overhead;1.07556;1.68056;2021-11-09 14:00:00+00:00;2021-11-09 14:00:00+00:00
1636470000;-3;0.9;1.5;False;Waist to head;1.03142;1.61159;2021-11-09 15:00:00+00:00;2021-11-09 15:00:00+00:00
1636473600;-3;0.9;1.5;False;Waist to head;1.03142;1.61159;2021-11-09 16:00:00+00:00;2021-11-09 16:00:00+00:00
1636477200;-3;0.9;1.5;False;Waist to head;1.03142;1.61159;2021-11-09 17:00:00+00:00;2021-11-09 17:00:00+00:00
1636480800;-3;0.9;1.5;False;Waist to head;1.00122;1.56441;2021-11-09 18:00:00+00:00;2021-11-09 18:00:00+00:00
1636484400;-3;0.9;1.5;False;Waist to head;1.00122;1.56441;2021-11-09 19:00:00+00:00;2021-11-09 19:00:00+00:00
1636488000;-3;0.9;1.5;False;Waist to head;1.00122;1.56441;2021-11-09 20:00:00+00:00;2021-11-09 20:00:00+00:00
1636491600;-3;0.9;1.5;False;Waist to head;0.9904;1.5475;2021-11-09 21:00:00+00:00;2021-11-09 21:00:00+00:00
1636495200;-3;0.9;1.5;False;Waist to head;0.9904;1.5475;2021-11-09 22:00:00+00:00;2021-11-09 22:00:00+00:00
1636498800;-3;0.9;1.5;False;Waist to head;0.9904;1.5475;2021-11-09 23:00:00+00:00;2021-11-09 23:00:00+00:00
1636502400;-3;0.9;1.5;False;Waist to head;0.99689;1.55763;2021-11-10 00:00:00+00:00;2021-11-10 00:00:00+00:00
1636506000;-3;0.9;1.5;False;Waist to head;0.99689;1.55763;2021-11-10 01:00:00+00:00;2021-11-10 01:00:00+00:00
1636509600;-3;0.9;1.5;False;Waist to head;0.99689;1.55763;2021-11-10 02:00:00+00:00;2021-11-10 02:00:00+00:00
1636513200;-3;0.9;1.5;False;Waist to head;1.01498;1.5859;2021-11-10 03:00:00+00:00;2021-11-10 03:00:00+00:00
1636516800;-3;0.9;1.5;False;Waist to head;1.01498;1.5859;2021-11-10 04:00:00+00:00;2021-11-10 04:00:00+00:00
1636520400;-3;0.9;1.5;False;Waist to head;1.01498;1.5859;2021-11-10 05:00:00+00:00;2021-11-10 05:00:00+00:00
1636524000;-3;0.9;1.5;False;Waist to head;0.98517;1.53933;2021-11-10 06:00:00+00:00;2021-11-10 06:00:00+00:00
1636527600;-3;0.9;1.5;False;Waist to head;0.98517;1.53933;2021-11-10 07:00:00+00:00;2021-11-10 07:00:00+00:00
1636531200;-3;0.9;1.5;False;Waist to head;0.98517;1.53933;2021-11-10 08:00:00+00:00;2021-11-10 08:00:00+00:00
1636534800;-3;0.9;1.5;False;Waist to head;0.9654;1.50843;2021-11-10 09:00:00+00:00;2021-11-10 09:00:00+00:00
1636538400;-3;0.9;1.5;False;Waist to head;0.9654;1.50843;2021-11-10 10:00:00+00:00;2021-11-10 10:00:00+00:00
1636542000;-3;0.9;1.5;False;Waist to head;0.9654;1.50843;2021-11-10 11:00:00+00:00;2021-11-10 11:00:00+00:00
1636545600;-3;0.9;1.5;False;Waist to head;0.95513;1.49239;2021-11-10 12:00:00+00:00;2021-11-10 12:00:00+00:00
1636549200;-3;0.9;1.5;False;Waist to head;0.95513;1.49239;2021-11-10 13:00:00+00:00;2021-11-10 13:00:00+00:00
1636552800;-3;0.9;1.5;False;Waist to head;0.95513;1.49239;2021-11-10 14:00:00+00:00;2021-11-10 14:00:00+00:00
1636556400;-3;0.9;1.5;False;Waist to head;0.94553;1.4774;2021-11-10 15:00:00+00:00;2021-11-10 15:00:00+00:00
1636560000;-3;0.9;1.5;False;Waist to head;0.94553;1.4774;2021-11-10 16:00:00+00:00;2021-11-10 16:00:00+00:00
1636563600;-3;0.9;1.5;False;Waist to head;0.94553;1.4774;2021-11-10 17:00:00+00:00;2021-11-10 17:00:00+00:00
1636567200;-3;0.9;1.5;False;Waist to head;0.93502;1.46097;2021-11-10 18:00:00+00:00;2021-11-10 18:00:00+00:00
1636570800;-3;0.9;1.5;False;Waist to head;0.93502;1.46097;2021-11-10 19:00:00+00:00;2021-11-10 19:00:00+00:00
1636574400;-3;0.9;1.5;False;Waist to head;0.93502;1.46097;2021-11-10 20:00:00+00:00;2021-11-10 20:00:00+00:00
1636578000;-3;0.9;1.4;False;Waist to shoulder;0.90049;1.40702;2021-11-10 21:00:00+00:00;2021-11-10 21:00:00+00:00
1636581600;-3;0.9;1.4;False;Waist to shoulder;0.90049;1.40702;2021-11-10 22:00:00+00:00;2021-11-10 22:00:00+00:00
1636585200;-3;0.9;1.4;False;Waist to shoulder;0.90049;1.40702;2021-11-10 23:00:00+00:00;2021-11-10 23:00:00+00:00
1636588800;-3;0.9;1.4;False;Waist to shoulder;0.88105;1.37665;2021-11-11 00:00:00+00:00;2021-11-11 00:00:00+00:00
1636592400;-3;0.9;1.4;False;Waist to shoulder;0.88105;1.37665;2021-11-11 01:00:00+00:00;2021-11-11 01:00:00+00:00
1636596000;-3;0.9;1.4;False;Waist to shoulder;0.88105;1.37665;2021-11-11 02:00:00+00:00;2021-11-11 02:00:00+00:00
1636599600;-3;0.9;1.4;False;Waist to shoulder;0.89471;1.39799;2021-11-11 03:00:00+00:00;2021-11-11 03:00:00+00:00
1636603200;-3;0.9;1.4;False;Waist to shoulder;0.89471;1.39799;2021-11-11 04:00:00+00:00;2021-11-11 04:00:00+00:00
1636606800;-3;0.9;1.4;False;Waist to shoulder;0.89471;1.39799;2021-11-11 05:00:00+00:00;2021-11-11 05:00:00+00:00
1636610400;-3;0.9;1.4;False;Waist to shoulder;0.90929;1.42077;2021-11-11 06:00:00+00:00;2021-11-11 06:00:00+00:00
1636614000;-3;0.9;1.4;False;Waist to shoulder;0.90929;1.42077;2021-11-11 07:00:00+00:00;2021-11-11 07:00:00+00:00
1636617600;-3;0.9;1.4;False;Waist to shoulder;0.90929;1.42077;2021-11-11 08:00:00+00:00;2021-11-11 08:00:00+00:00
1636621200;-3;0.9;1.4;False;Waist to shoulder;0.91988;1.43732;2021-11-11 09:00:00+00:00;2021-11-11 09:00:00+00:00
1636624800;-3;0.9;1.4;False;Waist to shoulder;0.91988;1.43732;2021-11-11 10:00:00+00:00;2021-11-11 10:00:00+00:00
1636628400;-3;0.9;1.4;False;Waist to shoulder;0.91988;1.43732;2021-11-11 11:00:00+00:00;2021-11-11 11:00:00+00:00
1636632000;-3;0.9;1.4;False;Waist to shoulder;0.92096;1.439;2021-11-11 12:00:00+00:00;2021-11-11 12:00:00+00:00
1636635600;-3;0.9;1.4;False;Waist to shoulder;0.92096;1.439;2021-11-11 13:00:00+00:00;2021-11-11 13:00:00+00:00
1636639200;-3;0.9;1.4;False;Waist to shoulder;0.92096;1.439;2021-11-11 14:00:00+00:00;2021-11-11 14:00:00+00:00
1636642800;-3;0.9;1.4;False;Waist to shoulder;0.90718;1.41746;2021-11-11 15:00:00+00:00;2021-11-11 15:00:00+00:00
1636646400;-3;0.9;1.4;False;Waist to shoulder;0.90718;1.41746;2021-11-11 16:00:00+00:00;2021-11-11 16:00:00+00:00
1636650000;-3;0.9;1.4;False;Waist to shoulder;0.90718;1.41746;2021-11-11 17:00:00+00:00;2021-11-11 17:00:00+00:00
1636653600;-3;0.9;1.4;False;Waist to shoulder;0.90286;1.41072;2021-11-11 18:00:00+00:00;2021-11-11 18:00:00+00:00
1636657200;-3;0.9;1.4;False;Waist to shoulder;0.90286;1.41072;2021-11-11 19:00:00+00:00;2021-11-11 19:00:00+00:00
1636660800;-3;0.9;1.4;False;Waist to shoulder;0.90286;1.41072;2021-11-11 20:00:00+00:00;2021-11-11 20:00:00+00:00
1636664400;-3;0.9;1.5;False;Waist to head;0.93162;1.45566;2021-11-11 21:00:00+00:00;2021-11-11 21:00:00+00:00
1636668000;-3;0.9;1.5;False;Waist to head;0.93162;1.45566;2021-11-11 22:00:00+00:00;2021-11-11 22:00:00+00:00
1636671600;-3;0.9;1.5;False;Waist to head;0.93162;1.45566;2021-11-11 23:00:00+00:00;2021-11-11 23:00:00+00:00
1636675200;-3;0.9;1.5;False;Waist to head;1.01887;1.59199;2021-11-12 00:00:00+00:00;2021-11-12 00:00:00+00:00
1636678800;-3;0.9;1.5;False;Waist to head;1.01887;1.59199;2021-11-12 01:00:00+00:00;2021-11-12 01:00:00+00:00
1636682400;-3;0.9;1.5;False;Waist to head;1.01887;1.59199;2021-11-12 02:00:00+00:00;2021-11-12 02:00:00+00:00
1636686000;-3;1.2;1.8;False;Chest to overhead;1.126;1.75938;2021-11-12 03:00:00+00:00;2021-11-12 03:00:00+00:00
1636689600;-3;1.2;1.8;False;Chest to overhead;1.126;1.75938;2021-11-12 04:00:00+00:00;2021-11-12 04:00:00+00:00
1636693200;-3;1.2;1.8;False;Chest to overhead;1.126;1.75938;2021-11-12 05:00:00+00:00;2021-11-12 05:00:00+00:00
1636696800;-3;0.9;1.4;False;Waist to shoulder;0.89503;1.39849;2021-11-12 06:00:00+00:00;2021-11-12 06:00:00+00:00
1636700400;-3;0.9;1.4;False;Waist to shoulder;0.89503;1.39849;2021-11-12 07:00:00+00:00;2021-11-12 07:00:00+00:00
1636704000;-3;0.9;1.4;False;Waist to shoulder;0.89503;1.39849;2021-11-12 08:00:00+00:00;2021-11-12 08:00:00+00:00
1636707600;-3;1.2;1.8;False;Chest to overhead;1.18694;1.85459;2021-11-12 09:00:00+00:00;2021-11-12 09:00:00+00:00
1636711200;-3;1.2;1.8;False;Chest to overhead;1.18694;1.85459;2021-11-12 10:00:00+00:00;2021-11-12 10:00:00+00:00
1636714800;-3;1.2;1.8;False;Chest to overhead;1.18694;1.85459;2021-11-12 11:00:00+00:00;2021-11-12 11:00:00+00:00
1636718400;-3;1.2;1.8;False;Chest to overhead;1.19144;1.86163;2021-11-12 12:00:00+00:00;2021-11-12 12:00:00+00:00
1636722000;-3;1.2;1.8;False;Chest to overhead;1.19144;1.86163;2021-11-12 13:00:00+00:00;2021-11-12 13:00:00+00:00
1636725600;-3;1.2;1.8;False;Chest to overhead;1.19144;1.86163;2021-11-12 14:00:00+00:00;2021-11-12 14:00:00+00:00
1636729200;-3;1.2;1.8;False;Chest to overhead;1.18097;1.84526;2021-11-12 15:00:00+00:00;2021-11-12 15:00:00+00:00
1636732800;-3;1.2;1.8;False;Chest to overhead;1.18097;1.84526;2021-11-12 16:00:00+00:00;2021-11-12 16:00:00+00:00
1636736400;-3;1.2;1.8;False;Chest to overhead;1.18097;1.84526;2021-11-12 17:00:00+00:00;2021-11-12 17:00:00+00:00
1636740000;-3;1.2;1.8;False;Chest to overhead;1.17038;1.82872;2021-11-12 18:00:00+00:00;2021-11-12 18:00:00+00:00
1636743600;-3;1.2;1.8;False;Chest to overhead;1.17038;1.82872;2021-11-12 19:00:00+00:00;2021-11-12 19:00:00+00:00
1636747200;-3;1.2;1.8;False;Chest to overhead;1.17038;1.82872;2021-11-12 20:00:00+00:00;2021-11-12 20:00:00+00:00
1636750800;-3;1.2;1.8;False;Chest to overhead;1.16344;1.81787;2021-11-12 21:00:00+00:00;2021-11-12 21:00:00+00:00
1636754400;-3;1.2;1.8;False;Chest to overhead;1.16344;1.81787;2021-11-12 22:00:00+00:00;2021-11-12 22:00:00+00:00
1636758000;-3;1.2;1.8;False;Chest to overhead;1.16344;1.81787;2021-11-12 23:00:00+00:00;2021-11-12 23:00:00+00:00
1636761600;-3;1.2;1.8;False;Chest to overhead;1.17151;1.83048;2021-11-13 00:00:00+00:00;2021-11-13 00:00:00+00:00
1636765200;-3;1.2;1.8;False;Chest to overhead;1.17151;1.83048;2021-11-13 01:00:00+00:00;2021-11-13 01:00:00+00:00
1636768800;-3;1.2;1.8;False;Chest to overhead;1.17151;1.83048;2021-11-13 02:00:00+00:00;2021-11-13 02:00:00+00:00
1636772400;-3;1.2;1.8;False;Chest to overhead;1.21731;1.90205;2021-11-13 03:00:00+00:00;2021-11-13 03:00:00+00:00
1636776000;-3;1.2;1.8;False;Chest to overhead;1.21731;1.90205;2021-11-13 04:00:00+00:00;2021-11-13 04:00:00+00:00
1636779600;-3;1.2;1.8;False;Chest to overhead;1.21731;1.90205;2021-11-13 05:00:00+00:00;2021-11-13 05:00:00+00:00
1636783200;-3;1.2;2.0;False;Chest to 0.3m overhead;1.2728;1.98875;2021-11-13 06:00:00+00:00;2021-11-13 06:00:00+00:00
1636786800;-3;1.2;2.0;False;Chest to 0.3m overhead;1.2728;1.98875;2021-11-13 07:00:00+00:00;2021-11-13 07:00:00+00:00
1636790400;-3;1.2;2.0;False;Chest to 0.3m overhead;1.2728;1.98875;2021-11-13 08:00:00+00:00;2021-11-13 08:00:00+00:00
1636794000;-3;1.2;1.8;False;Chest to overhead;1.17447;1.8351;2021-11-13 09:00:00+00:00;2021-11-13 09:00:00+00:00
1636797600;-3;1.2;1.8;False;Chest to overhead;1.17447;1.8351;2021-11-13 10:00:00+00:00;2021-11-13 10:00:00+00:00
1636801200;-3;1.2;1.8;False;Chest to overhead;1.17447;1.8351;2021-11-13 11:00:00+00:00;2021-11-13 11:00:00+00:00
1636804800;-3;1.5;2.1;False;Head to 0.6m overhead;1.31892;2.06082;2021-11-13 12:00:00+00:00;2021-11-13 12:00:00+00:00
1636808400;-3;1.5;2.1;False;Head to 0.6m overhead;1.31892;2.06082;2021-11-13 13:00:00+00:00;2021-11-13 13:00:00+00:00
1636812000;-3;1.5;2.1;False;Head to 0.6m overhead;1.31892;2.06082;2021-11-13 14:00:00+00:00;2021-11-13 14:00:00+00:00
1636815600;-3;1.5;2.1;False;Head to 0.6m overhead;1.41322;2.20816;2021-11-13 15:00:00+00:00;2021-11-13 15:00:00+00:00
1636819200;-3;1.5;2.1;False;Head to 0.6m overhead;1.41322;2.20816;2021-11-13 16:00:00+00:00;2021-11-13 16:00:00+00:00
1636822800;-3;1.5;2.1;False;Head to 0.6m overhead;1.41322;2.20816;2021-11-13 17:00:00+00:00;2021-11-13 17:00:00+00:00
1636826400;-3;1.5;2.1;False;Head to 0.6m overhead;1.40764;2.19944;2021-11-13 18:00:00+00:00;2021-11-13 18:00:00+00:00
1636830000;-3;1.5;2.1;False;Head to 0.6m overhead;1.40764;2.19944;2021-11-13 19:00:00+00:00;2021-11-13 19:00:00+00:00
1636833600;-3;1.5;2.1;False;Head to 0.6m overhead;1.40764;2.19944;2021-11-13 20:00:00+00:00;2021-11-13 20:00:00+00:00
1636837200;-3;1.5;2.1;False;Head to 0.6m overhead;1.3988;2.18562;2021-11-13 21:00:00+00:00;2021-11-13 21:00:00+00:00
1636840800;-3;1.5;2.1;False;Head to 0.6m overhead;1.3988;2.18562;2021-11-13 22:00:00+00:00;2021-11-13 22:00:00+00:00
1636844400;-3;1.5;2.1;False;Head to 0.6m overhead;1.3988;2.18562;2021-11-13 23:00:00+00:00;2021-11-13 23:00:00+00:00
1636848000;-3;1.5;2.1;False;Head to 0.6m overhead;1.40358;2.19309;2021-11-14 00:00:00+00:00;2021-11-14 00:00:00+00:00
1636851600;-3;1.5;2.1;False;Head to 0.6m overhead;1.40358;2.19309;2021-11-14 01:00:00+00:00;2021-11-14 01:00:00+00:00
1636855200;-3;1.5;2.1;False;Head to 0.6m overhead;1.40358;2.19309;2021-11-14 02:00:00+00:00;2021-11-14 02:00:00+00:00
1636858800;-3;1.5;2.1;False;Head to 0.6m overhead;1.38979;2.17155;2021-11-14 03:00:00+00:00;2021-11-14 03:00:00+00:00
1636862400;-3;1.5;2.1;False;Head to 0.6m overhead;1.38979;2.17155;2021-11-14 04:00:00+00:00;2021-11-14 04:00:00+00:00
1636866000;-3;1.5;2.1;False;Head to 0.6m overhead;1.38979;2.17155;2021-11-14 05:00:00+00:00;2021-11-14 05:00:00+00:00
1636869600;-3;1.5;2.1;False;Head to 0.6m overhead;1.33935;2.09274;2021-11-14 06:00:00+00:00;2021-11-14 06:00:00+00:00
1636873200;-3;1.5;2.1;False;Head to 0.6m overhead;1.33935;2.09274;2021-11-14 07:00:00+00:00;2021-11-14 07:00:00+00:00
1636876800;-3;1.5;2.1;False;Head to 0.6m overhead;1.33935;2.09274;2021-11-14 08:00:00+00:00;2021-11-14 08:00:00+00:00
1636880400;-3;1.5;2.1;False;Head to 0.6m overhead;1.40668;2.19794;2021-11-14 09:00:00+00:00;2021-11-14 09:00:00+00:00
1636884000;-3;1.5;2.1;False;Head to 0.6m overhead;1.40668;2.19794;2021-11-14 10:00:00+00:00;2021-11-14 10:00:00+00:00
1636887600;-3;1.5;2.1;False;Head to 0.6m overhead;1.40668;2.19794;2021-11-14 11:00:00+00:00;2021-11-14 11:00:00+00:00
1636891200;-3;1.5;2.1;False;Head to 0.6m overhead;1.36346;2.13041;2021-11-14 12:00:00+00:00;2021-11-14 12:00:00+00:00
1636894800;-3;1.5;2.1;False;Head to 0.6m overhead;1.36346;2.13041;2021-11-14 13:00:00+00:00;2021-11-14 13:00:00+00:00
1636898400;-3;1.5;2.1;False;Head to 0.6m overhead;1.36346;2.13041;2021-11-14 14:00:00+00:00;2021-11-14 14:00:00+00:00
1636902000;-3;1.5;2.1;False;Head to 0.6m overhead;1.33789;2.09045;2021-11-14 15:00:00+00:00;2021-11-14 15:00:00+00:00
1636905600;-3;1.5;2.1;False;Head to 0.6m overhead;1.33789;2.09045;2021-11-14 16:00:00+00:00;2021-11-14 16:00:00+00:00
1636909200;-3;1.5;2.1;False;Head to 0.6m overhead;1.33789;2.09045;2021-11-14 17:00:00+00:00;2021-11-14 17:00:00+00:00
1636912800;-3;1.5;2.1;False;Head to 0.6m overhead;1.3211;2.06422;2021-11-14 18:00:00+00:00;2021-11-14 18:00:00+00:00
1636916400;-3;1.5;2.1;False;Head to 0.6m overhead;1.3211;2.06422;2021-11-14 19:00:00+00:00;2021-11-14 19:00:00+00:00
1636920000;-3;1.5;2.1;False;Head to 0.6m overhead;1.3211;2.06422;2021-11-14 20:00:00+00:00;2021-11-14 20:00:00+00:00
1636923600;-3;1.2;1.8;False;Chest to overhead;1.18147;1.84604;2021-11-14 21:00:00+00:00;2021-11-14 21:00:00+00:00
1636927200;-3;1.2;1.8;False;Chest to overhead;1.18147;1.84604;2021-11-14 22:00:00+00:00;2021-11-14 22:00:00+00:00
1636930800;-3;1.2;1.8;False;Chest to overhead;1.18147;1.84604;2021-11-14 23:00:00+00:00;2021-11-14 23:00:00+00:00
1636934400;-3;1.2;1.8;False;Chest to overhead;1.11527;1.74261;2021-11-15 00:00:00+00:00;2021-11-15 00:00:00+00:00
1636938000;-3;1.2;1.8;False;Chest to overhead;1.11527;1.74261;2021-11-15 01:00:00+00:00;2021-11-15 01:00:00+00:00
1636941600;-3;1.2;1.8;False;Chest to overhead;1.11527;1.74261;2021-11-15 02:00:00+00:00;2021-11-15 02:00:00+00:00
1636945200;-3;1.2;1.8;False;Chest to overhead;1.0796;1.68687;2021-11-15 03:00:00+00:00;2021-11-15 03:00:00+00:00
1636948800;-3;1.2;1.8;False;Chest to overhead;1.0796;1.68687;2021-11-15 04:00:00+00:00;2021-11-15 04:00:00+00:00
1636952400;-3;1.2;1.8;False;Chest to overhead;1.0796;1.68687;2021-11-15 05:00:00+00:00;2021-11-15 05:00:00+00:00
1636956000;-3;0.9;1.5;False;Waist to head;1.04858;1.63841;2021-11-15 06:00:00+00:00;2021-11-15 06:00:00+00:00
