timestamp;utcOffset;surf.min;surf.max;surf.plus;surf.humanRelation;surf.raw.min;surf.raw.max;datetime_utc
1671246000;-3;0.9;1.4;False;Waist to shoulder;0.91496;1.42962;2022-12-17 03:00:00+00:00
1671249600;-3;0.9;1.4;False;Waist to shoulder;0.91496;1.42962;2022-12-17 04:00:00+00:00
1671253200;-3;0.9;1.4;False;Waist to shoulder;0.91496;1.42962;2022-12-17 05:00:00+00:00
1671256800;-3;0.9;1.4;False;Waist to shoulder;0.86738;1.35528;2022-12-17 06:00:00+00:00
1671260400;-3;0.9;1.4;False;Waist to shoulder;0.86738;1.35528;2022-12-17 07:00:00+00:00
1671264000;-3;0.9;1.4;False;Waist to shoulder;0.86738;1.35528;2022-12-17 08:00:00+00:00
1671267600;-3;0.9;1.4;False;Waist to shoulder;0.84075;1.31367;2022-12-17 09:00:00+00:00
1671271200;-3;0.9;1.4;False;Waist to shoulder;0.84075;1.31367;2022-12-17 10:00:00+00:00
1671274800;-3;0.9;1.4;False;Waist to shoulder;0.84075;1.31367;2022-12-17 11:00:00+00:00
1671278400;-3;0.9;1.4;False;Waist to shoulder;0.87164;1.36194;2022-12-17 12:00:00+00:00
1671282000;-3;0.9;1.4;False;Waist to shoulder;0.87164;1.36194;2022-12-17 13:00:00+00:00
1671285600;-3;0.9;1.4;False;Waist to shoulder;0.87164;1.36194;2022-12-17 14:00:00+00:00
1671289200;-3;0.9;1.4;False;Waist to shoulder;0.86161;1.34626;2022-12-17 15:00:00+00:00
1671292800;-3;0.9;1.4;False;Waist to shoulder;0.86161;1.34626;2022-12-17 16:00:00+00:00
1671296400;-3;0.9;1.4;False;Waist to shoulder;0.86161;1.34626;2022-12-17 17:00:00+00:00
1671300000;-3;0.9;1.4;False;Waist to shoulder;0.87456;1.3665;2022-12-17 18:00:00+00:00
1671303600;-3;0.9;1.4;False;Waist to shoulder;0.87456;1.3665;2022-12-17 19:00:00+00:00
1671307200;-3;0.9;1.4;False;Waist to shoulder;0.87456;1.3665;2022-12-17 20:00:00+00:00
1671310800;-3;0.9;1.4;False;Waist to shoulder;0.88089;1.37638;2022-12-17 21:00:00+00:00
1671314400;-3;0.9;1.4;False;Waist to shoulder;0.88089;1.37638;2022-12-17 22:00:00+00:00
1671318000;-3;0.9;1.4;False;Waist to shoulder;0.88089;1.37638;2022-12-17 23:00:00+00:00
1671321600;-3;0.9;1.5;False;Waist to head;0.96349;1.50545;2022-12-18 00:00:00+00:00
1671325200;-3;0.9;1.5;False;Waist to head;0.96349;1.50545;2022-12-18 01:00:00+00:00
1671328800;-3;0.9;1.5;False;Waist to head;0.96349;1.50545;2022-12-18 02:00:00+00:00
1671332400;-3;0.9;1.5;False;Waist to head;1.01199;1.58123;2022-12-18 03:00:00+00:00
1671336000;-3;0.9;1.5;False;Waist to head;1.01199;1.58123;2022-12-18 04:00:00+00:00
1671339600;-3;0.9;1.5;False;Waist to head;1.01199;1.58123;2022-12-18 05:00:00+00:00
1671343200;-3;1.2;1.8;False;Chest to overhead;1.07816;1.68463;2022-12-18 06:00:00+00:00
1671346800;-3;1.2;1.8;False;Chest to overhead;1.07816;1.68463;2022-12-18 07:00:00+00:00
1671350400;-3;1.2;1.8;False;Chest to overhead;1.07816;1.68463;2022-12-18 08:00:00+00:00
1671354000;-3;1.2;1.8;False;Chest to overhead;1.14812;1.79394;2022-12-18 09:00:00+00:00
1671357600;-3;1.2;1.8;False;Chest to overhead;1.14812;1.79394;2022-12-18 10:00:00+00:00
1671361200;-3;1.2;1.8;False;Chest to overhead;1.14812;1.79394;2022-12-18 11:00:00+00:00
1671364800;-3;1.2;1.8;False;Chest to overhead;1.16986;1.82791;2022-12-18 12:00:00+00:00
1671368400;-3;1.2;1.8;False;Chest to overhead;1.16986;1.82791;2022-12-18 13:00:00+00:00
1671372000;-3;1.2;1.8;False;Chest to overhead;1.16986;1.82791;2022-12-18 14:00:00+00:00
1671375600;-3;1.2;1.8;False;Chest to overhead;1.1789;1.84203;2022-12-18 15:00:00+00:00
1671379200;-3;1.2;1.8;False;Chest to overhead;1.1789;1.84203;2022-12-18 16:00:00+00:00
1671382800;-3;1.2;1.8;False;Chest to overhead;1.1789;1.84203;2022-12-18 17:00:00+00:00
1671386400;-3;1.2;1.8;False;Chest to overhead;1.21785;1.9029;2022-12-18 18:00:00+00:00
1671390000;-3;1.2;1.8;False;Chest to overhead;1.21785;1.9029;2022-12-18 19:00:00+00:00
1671393600;-3;1.2;1.8;False;Chest to overhead;1.21785;1.9029;2022-12-18 20:00:00+00:00
1671397200;-3;1.2;2.0;False;Chest to 0.3m overhead;1.26088;1.97013;2022-12-18 21:00:00+00:00
1671400800;-3;1.2;2.0;False;Chest to 0.3m overhead;1.26088;1.97013;2022-12-18 22:00:00+00:00
1671404400;-3;1.2;2.0;False;Chest to 0.3m overhead;1.26088;1.97013;2022-12-18 23:00:00+00:00
1671408000;-3;1.5;2.1;False;Head to 0.6m overhead;1.33089;2.07951;2022-12-19 00:00:00+00:00
1671411600;-3;1.5;2.1;False;Head to 0.6m overhead;1.33089;2.07951;2022-12-19 01:00:00+00:00
1671415200;-3;1.5;2.1;False;Head to 0.6m overhead;1.33089;2.07951;2022-12-19 02:00:00+00:00
1671418800;-3;1.2;1.8;False;Chest to overhead;1.10922;1.73315;2022-12-19 03:00:00+00:00
1671422400;-3;1.2;1.8;False;Chest to overhead;1.10922;1.73315;2022-12-19 04:00:00+00:00
1671426000;-3;1.2;1.8;False;Chest to overhead;1.10922;1.73315;2022-12-19 05:00:00+00:00
1671429600;-3;1.2;1.8;False;Chest to overhead;1.10815;1.73148;2022-12-19 06:00:00+00:00
1671433200;-3;1.2;1.8;False;Chest to overhead;1.10815;1.73148;2022-12-19 07:00:00+00:00
1671436800;-3;1.2;1.8;False;Chest to overhead;1.10815;1.73148;2022-12-19 08:00:00+00:00
1671440400;-3;1.2;1.8;False;Chest to overhead;1.09338;1.7084;2022-12-19 09:00:00+00:00
1671444000;-3;1.2;1.8;False;Chest to overhead;1.09338;1.7084;2022-12-19 10:00:00+00:00
1671447600;-3;1.2;1.8;False;Chest to overhead;1.09338;1.7084;2022-12-19 11:00:00+00:00
1671451200;-3;0.9;1.5;False;Waist to head;1.04336;1.63024;2022-12-19 12:00:00+00:00
1671454800;-3;0.9;1.5;False;Waist to head;1.04336;1.63024;2022-12-19 13:00:00+00:00
1671458400;-3;0.9;1.5;False;Waist to head;1.04336;1.63024;2022-12-19 14:00:00+00:00
1671462000;-3;0.9;1.5;False;Waist to head;1.06643;1.6663;2022-12-19 15:00:00+00:00
1671465600;-3;0.9;1.5;False;Waist to head;1.06643;1.6663;2022-12-19 16:00:00+00:00
1671469200;-3;0.9;1.5;False;Waist to head;1.06643;1.6663;2022-12-19 17:00:00+00:00
1671472800;-3;1.2;1.8;False;Chest to overhead;1.12274;1.75428;2022-12-19 18:00:00+00:00
1671476400;-3;1.2;1.8;False;Chest to overhead;1.12274;1.75428;2022-12-19 19:00:00+00:00
1671480000;-3;1.2;1.8;False;Chest to overhead;1.12274;1.75428;2022-12-19 20:00:00+00:00
1671483600;-3;1.2;1.8;False;Chest to overhead;1.08916;1.70181;2022-12-19 21:00:00+00:00
1671487200;-3;1.2;1.8;False;Chest to overhead;1.08916;1.70181;2022-12-19 22:00:00+00:00
1671490800;-3;1.2;1.8;False;Chest to overhead;1.08916;1.70181;2022-12-19 23:00:00+00:00
1671494400;-3;1.2;2.0;False;Chest to 0.3m overhead;1.2985;2.02891;2022-12-20 00:00:00+00:00
1671498000;-3;1.2;2.0;False;Chest to 0.3m overhead;1.2985;2.02891;2022-12-20 01:00:00+00:00
1671501600;-3;1.2;2.0;False;Chest to 0.3m overhead;1.2985;2.02891;2022-12-20 02:00:00+00:00
1671505200;-3;1.2;2.0;False;Chest to 0.3m overhead;1.31307;2.05167;2022-12-20 03:00:00+00:00
1671508800;-3;1.2;2.0;False;Chest to 0.3m overhead;1.31307;2.05167;2022-12-20 04:00:00+00:00
1671512400;-3;1.2;2.0;False;Chest to 0.3m overhead;1.31307;2.05167;2022-12-20 05:00:00+00:00
1671516000;-3;1.2;2.0;False;Chest to 0.3m overhead;1.27705;1.99539;2022-12-20 06:00:00+00:00
1671519600;-3;1.2;2.0;False;Chest to 0.3m overhead;1.27705;1.99539;2022-12-20 07:00:00+00:00
1671523200;-3;1.2;2.0;False;Chest to 0.3m overhead;1.27705;1.99539;2022-12-20 08:00:00+00:00
1671526800;-3;1.2;2.0;False;Chest to 0.3m overhead;1.29432;2.02237;2022-12-20 09:00:00+00:00
1671530400;-3;1.2;2.0;False;Chest to 0.3m overhead;1.29432;2.02237;2022-12-20 10:00:00+00:00
1671534000;-3;1.2;2.0;False;Chest to 0.3m overhead;1.29432;2.02237;2022-12-20 11:00:00+00:00
1671537600;-3;1.5;2.1;False;Head to 0.6m overhead;1.32176;2.06525;2022-12-20 12:00:00+00:00
